226:6,6,7,8,4,6,9,6,3,3,9,8,1,3,5,1,4,9,3,9,6,3,2,3,5,5,1,8,4,2
227:8,1,3,4,1,9,2,5,6,2,6,3,9,8,6,3,1,8,8,3,9,2,7,9,4,2,2,5,8,2
228:5,5,7,5,6,5,5,9,9,7,4,8,1,3,1,7,2,9,3,7,5,1,8,1,9,8,1,2,1,3
229:2,4,7,6,9,6,1,6,4,7,1,3,8,3,2,6,2,4,6,7,9,2,7,9,1,4,1,6,2,3
230:1,5,5,6,3,7,4,1,8,8,9,2,8,2,5,3,6,5,6,7,2,4,2,1,5,9,6,9,8,8
231:9,1,2,8,9,9,1,5,4,3,3,5,5,3,2,6,9,1,4,9,7,1,3,5,8,8,2,9,1,7
232:2,8,4,6,6,6,3,5,4,3,9,2,1,6,7,3,1,1,1,3,5,4,5,3,7,9,1,3,4,4
233:1,3,3,7,1,5,9,8,5,5,2,4,4,3,9,2,9,7,8,1,2,8,4,7,5,7,4,9,5,8
234:5,1,1,7,4,8,3,7,7,9,1,3,7,6,2,6,7,6,9,6,8,3,1,2,5,2,2,2,3,1
235:6,9,5,8,1,4,5,9,2,5,4,3,5,8,3,1,6,9,2,1,5,6,1,9,5,5,1,1,3,5
236:2,6,5,4,1,1,6,1,3,6,9,9,7,9,6,6,4,6,1,1,4,6,1,7,7,1,2,2,5,6
237:9,6,5,3,5,1,7,9,8,8,1,3,8,5,3,3,3,5,1,3,4,9,6,2,3,5,3,4,8,9
238:8,1,3,3,1,9,2,5,6,2,6,3,9,8,6,3,1,8,8,3,9,2,7,9,4,2,2,5,8,2
239:2,2,5,6,9,9,8,6,6,3,4,2,4,5,2,9,5,5,7,7,4,6,7,2,6,8,4,3,5,4
240:7,2,3,7,1,1,4,7,4,8,6,9,2,8,8,7,9,9,2,7,3,4,1,7,8,3,6,9,7,6
241:9,9,3,7,6,3,7,9,5,3,6,2,3,3,1,1,3,2,3,5,9,8,7,3,9,2,5,7,8,3
242:4,6,7,6,2,6,2,2,4,3,2,8,9,4,7,5,7,2,8,7,3,2,4,1,5,8,9,2,7,6
243:1,6,9,3,4,9,3,8,9,7,9,3,4,3,2,7,6,4,3,4,4,8,4,7,7,3,2,8,1,4
244:8,3,2,2,7,9,7,3,6,4,1,8,6,2,5,6,2,1,3,1,7,8,1,1,2,3,6,9,1,1
245:2,9,6,5,6,4,4,5,5,9,8,5,2,6,1,1,6,2,1,3,8,4,9,9,7,5,7,9,1,8
246:3,8,6,6,5,9,4,2,6,6,4,9,4,6,6,2,4,3,2,2,2,4,4,5,4,6,6,8,5,9
247:4,7,7,2,9,9,7,8,8,7,7,8,4,3,9,1,9,5,5,7,5,1,8,7,7,4,2,9,8,4
248:6,8,4,7,3,3,3,7,4,8,4,1,7,1,9,1,1,1,2,7,5,4,8,8,1,9,1,3,4,6
249:8,7,8,6,9,9,7,9,9,6,3,8,6,3,5,2,7,2,4,8,3,4,2,7,7,9,8,5,4,8
250:9,9,3,7,6,3,7,3,5,3,6,2,3,3,1,1,3,2,3,5,9,8,7,3,9,2,5,7,8,3
251:8,4,1,2,2,9,8,5,2,6,3,5,4,4,8,1,7,9,7,8,1,5,4,8,5,8,2,2,8,9
252:1,8,9,1,6,6,5,5,2,2,9,2,1,4,2,5,9,6,7,8,2,3,5,1,8,6,2,3,5,6
253:9,6,4,4,4,8,8,6,2,5,5,5,2,7,5,5,9,2,6,8,1,7,1,4,9,3,8,7,6,9
254:8,9,2,5,6,4,8,9,1,6,8,7,6,2,5,1,5,5,5,3,6,5,1,7,6,9,4,4,5,8
255:6,6,6,6,7,3,6,5,1,8,2,5,4,7,3,6,6,5,3,3,7,9,3,1,8,8,4,7,3,7
256:5,4,9,7,6,9,9,1,4,7,5,2,4,6,5,7,2,9,6,7,4,8,6,8,7,4,9,4,6,2
257:6,9,3,4,4,4,8,2,3,2,6,2,2,8,8,1,1,9,9,6,1,2,2,6,6,2,4,6,2,1
258:4,7,2,8,1,1,2,2,9,2,5,5,6,7,9,9,9,5,8,6,2,8,7,4,7,9,6,7,8,3
259:9,7,8,5,5,9,6,4,8,1,9,9,7,9,9,2,5,3,6,6,3,5,2,1,1,6,3,4,1,3
260:8,3,1,3,2,5,7,2,6,9,7,5,4,9,4,1,4,2,9,6,4,1,9,5,4,4,6,7,6,8
261:8,3,1,4,3,2,8,3,5,5,2,9,6,9,7,2,9,7,2,4,4,2,3,7,9,3,1,3,6,1
262:9,5,9,6,2,4,1,9,1,7,9,1,1,5,6,3,4,5,6,2,2,4,9,9,9,3,7,3,9,4
263:6,7,7,4,7,4,1,3,5,5,9,3,6,5,5,3,4,5,5,6,8,3,1,7,4,9,2,7,1,2
264:2,7,7,8,8,1,4,6,3,9,9,2,1,7,2,8,4,2,7,3,7,9,3,9,5,4,1,2,2,2
265:7,7,5,6,2,2,4,8,7,3,6,9,9,8,7,7,8,4,6,5,2,4,5,3,5,6,7,9,6,5
266:7,6,8,7,8,6,9,3,5,4,5,8,1,2,3,8,2,2,9,9,8,4,7,7,2,9,7,2,1,3
267:8,5,7,3,5,4,6,7,6,4,2,8,8,7,3,4,7,3,2,6,1,8,2,5,6,2,8,3,5,2
268:6,6,6,6,7,3,6,5,1,8,2,5,4,7,3,6,6,5,2,3,7,9,3,1,8,8,4,7,3,3
269:8,5,7,3,5,4,6,1,6,4,2,8,8,7,3,4,7,3,2,6,1,8,2,5,6,2,8,3,5,2
270:3,4,8,9,4,1,3,5,4,4,6,1,2,7,3,9,6,7,7,3,8,2,5,8,1,1,7,3,1,3
271:7,4,3,8,3,2,9,8,1,3,4,8,4,8,3,2,7,4,6,5,3,3,2,1,2,6,3,4,2,7
272:6,9,1,5,2,2,6,7,9,2,7,5,6,5,9,4,3,8,8,3,8,9,9,2,6,1,2,1,6,8
273:4,9,6,6,1,1,2,7,2,9,7,9,8,4,8,8,7,9,5,3,6,4,6,8,2,5,2,3,5,3
274:9,7,6,6,6,5,3,9,9,3,2,3,6,1,6,6,9,3,6,8,9,2,5,5,3,9,6,7,2,4
275:3,7,5,2,6,1,9,6,7,2,2,7,5,4,2,5,6,4,1,3,3,5,6,5,8,3,2,4,6,9
276:7,5,9,2,4,4,9,6,3,6,6,4,1,5,9,6,6,8,4,3,1,6,8,4,7,4,2,7,6,9
277:3,2,3,1,8,7,9,7,5,8,7,1,6,2,3,1,9,4,2,9,5,5,2,4,1,3,9,6,9,6
278:2,5,3,1,4,1,1,6,3,4,9,1,4,5,1,8,5,5,4,8,4,1,2,5,7,9,8,8,2,8
279:3,5,4,6,2,2,7,7,1,7,6,7,9,3,2,7,8,7,5,3,5,9,1,6,5,9,4,6,6,8
280:2,6,5,9,5,4,1,2,7,1,1,6,1,5,7,4,8,3,3,9,2,3,6,3,8,3,9,9,5,3
281:7,5,9,2,4,4,9,6,3,6,6,4,1,5,9,6,6,8,4,3,1,6,8,4,7,4,2,7,6,6
282:8,2,9,6,8,1,1,1,1,5,9,1,2,9,8,6,3,1,5,9,1,4,4,5,3,7,2,9,2,4
283:2,7,7,2,5,3,6,3,3,6,1,1,4,2,5,2,5,6,6,3,1,4,8,5,1,7,2,5,6,2
284:3,8,2,9,4,3,7,3,6,1,6,1,2,2,7,4,4,1,7,3,3,7,9,9,5,5,9,8,6,6
285:1,1,6,3,5,5,9,5,3,7,3,8,4,9,7,3,8,4,1,6,2,3,7,6,6,9,6,1,5,7
286:8,9,3,3,9,2,8,2,7,8,8,2,1,3,2,5,8,4,1,7,8,8,9,9,3,4,3,3,6,2
287:3,4,9,5,5,4,5,7,7,4,7,1,4,9,3,5,2,1,3,3,4,9,9,6,3,1,7,1,4,9
288:7,9,6,7,8,4,2,3,9,9,1,9,5,3,9,4,8,4,5,5,6,5,2,3,4,9,8,8,9,3
289:6,7,4,8,1,5,4,1,9,2,2,3,7,2,4,9,4,9,2,1,9,4,4,8,9,5,4,7,1,4
290:1,5,7,1,1,8,3,7,1,2,2,8,3,7,7,7,7,3,3,8,5,9,5,7,8,6,7,8,9,5
291:6,8,4,2,2,4,6,3,4,4,8,1,4,8,7,4,2,8,5,5,1,4,5,1,7,6,6,4,9,2
292:2,4,5,5,5,1,1,6,5,9,8,6,2,7,9,5,8,7,8,5,2,9,4,8,7,8,8,7,6,9
293:4,3,4,5,9,7,3,6,4,1,5,3,5,7,9,1,7,4,3,3,7,5,1,4,5,2,9,7,1,8
294:8,9,2,5,6,4,8,9,1,6,8,7,6,2,5,1,5,5,5,3,6,5,1,7,6,9,4,4,5,6
295:5,8,9,3,3,9,8,2,3,7,8,5,8,2,2,5,1,3,3,1,7,9,6,9,7,1,1,6,8,3
296:3,8,3,9,5,7,4,3,2,4,6,6,6,9,6,8,9,1,2,1,5,3,1,9,4,3,5,8,8,1
297:3,5,5,6,9,1,7,2,9,8,2,5,3,6,4,9,5,5,3,8,2,5,1,1,7,6,1,6,2,4
298:9,1,1,5,3,5,4,5,8,4,5,5,8,8,8,9,4,3,7,9,5,9,2,1,3,4,3,2,5,4
299:7,7,2,5,9,4,9,4,5,1,3,9,4,7,6,5,3,4,4,9,1,4,9,7,5,5,5,9,8,1
300:3,8,6,6,5,9,4,2,6,6,4,9,4,6,6,2,4,3,2,2,2,4,4,5,4,6,6,8,3,2
301:9,2,7,9,8,1,6,4,2,6,6,5,5,9,9,1,3,1,2,9,3,4,8,8,9,2,8,7,7,9
302:9,2,2,4,3,9,8,7,6,9,5,4,3,7,6,8,1,1,5,6,7,5,8,8,4,7,6,2,4,8
303:3,7,2,4,2,6,1,3,2,5,2,3,4,1,8,9,9,9,7,1,9,7,7,9,9,9,4,7,5,4
304:5,7,4,4,6,2,5,1,8,4,7,7,5,9,6,1,2,3,4,7,6,4,3,8,2,3,6,3,9,6
305:9,6,9,1,2,6,2,3,2,2,5,6,7,7,4,3,6,3,7,5,7,5,2,7,4,6,6,5,7,9
306:1,3,3,3,9,6,8,7,5,1,1,3,1,4,9,9,5,4,3,9,3,3,1,7,5,4,3,5,8,3
307:6,2,6,3,5,1,6,8,4,2,6,6,7,9,5,4,8,9,5,2,1,9,1,2,1,4,3,6,4,8
308:9,8,7,8,1,5,7,2,6,4,6,9,6,6,5,8,1,5,3,2,9,4,2,4,6,4,3,8,9,4
309:4,2,4,9,9,6,4,3,1,3,6,5,3,4,9,1,3,3,6,5,7,5,1,3,3,8,3,9,2,2
310:3,2,3,9,6,7,8,9,2,7,1,6,6,4,6,5,9,4,8,3,4,1,1,8,3,2,8,1,3,7
311:4,9,2,4,2,4,3,3,5,8,4,2,4,6,5,7,8,1,8,8,6,7,9,3,7,9,1,2,5,3
312:2,1,4,3,7,2,2,4,5,4,8,5,7,8,2,9,2,7,1,6,4,8,8,2,6,7,2,8,5,2
313:8,4,9,8,3,9,1,2,3,5,1,4,1,2,4,2,2,4,8,6,9,5,1,3,9,2,3,5,8,4
314:3,7,2,4,2,6,1,7,2,5,2,3,4,1,8,9,9,9,7,1,9,7,7,9,9,9,4,7,5,3
315:3,7,2,1,2,4,2,4,8,5,7,5,6,7,4,2,3,9,8,3,3,6,1,3,1,2,6,9,4,2
316:3,7,3,1,8,7,9,7,5,8,7,1,6,2,3,1,9,4,2,9,5,5,2,4,1,3,9,6,9,6
317:6,5,8,2,3,8,7,3,6,1,4,6,1,9,9,4,8,5,2,5,8,4,6,8,5,5,6,6,6,7
318:1,3,8,7,1,7,5,7,4,6,3,9,7,6,9,2,4,1,8,4,8,9,6,9,7,7,7,8,6,4
319:7,6,1,8,5,1,8,8,2,8,8,3,6,4,3,5,2,3,2,2,1,1,8,6,1,3,2,8,2,3
320:9,3,5,7,7,8,7,3,8,9,3,3,5,1,3,3,7,2,9,3,7,9,7,9,6,8,6,4,9,8
321:1,5,7,1,1,8,3,7,1,2,2,8,3,7,7,7,7,3,3,8,5,9,5,7,8,6,7,8,9,1
322:3,7,9,1,1,4,4,9,8,8,8,4,7,8,1,2,2,8,6,8,5,5,1,6,5,3,7,2,4,9
323:1,5,1,1,4,9,4,8,1,8,7,2,2,3,5,6,8,2,8,8,6,7,2,4,5,6,3,2,4,3
324:6,7,2,5,1,2,1,4,9,2,1,1,6,7,3,2,8,8,1,5,3,5,9,6,4,9,9,1,1,1
325:5,3,7,9,8,1,4,5,3,8,9,2,6,4,1,9,4,9,9,5,8,1,3,9,7,3,6,1,7,1
326:6,6,9,1,3,2,4,8,5,9,7,4,9,5,7,4,4,6,4,3,9,8,6,8,6,2,3,3,1,6
327:4,6,4,7,6,8,2,9,6,3,5,4,6,4,2,1,6,2,8,5,9,6,4,3,2,4,9,6,6,1
328:5,5,3,7,5,8,6,4,4,5,4,8,1,2,1,6,2,4,4,9,1,3,2,3,1,7,5,8,7,8
329:3,1,7,5,2,2,1,3,2,9,6,8,2,3,5,4,9,2,6,7,5,8,8,1,2,7,9,8,4,5
330:7,3,6,6,2,7,1,5,1,6,6,7,5,8,5,6,2,5,7,2,3,7,6,1,3,3,7,4,4,8
331:4,9,2,4,2,4,3,3,5,8,4,2,4,6,5,7,8,1,8,8,6,7,9,3,7,9,1,2,7,4
332:9,9,5,8,3,8,3,8,4,3,8,7,3,1,6,5,8,3,1,8,9,6,3,1,2,9,7,5,2,6
333:1,6,6,9,4,6,3,8,4,9,5,9,6,1,4,6,4,3,9,2,8,9,8,3,5,8,4,8,9,1
334:6,8,5,6,9,6,7,3,3,4,6,2,1,4,2,3,2,9,1,4,7,5,7,3,5,4,8,1,2,1
335:2,1,3,2,6,8,3,4,5,6,1,8,5,7,6,3,5,8,6,2,5,6,6,1,5,6,3,5,3,2
336:4,2,4,7,5,8,6,1,8,3,6,3,8,9,9,7,8,6,9,7,7,8,3,5,3,6,5,5,2,4
337:9,7,7,5,4,4,5,5,9,2,2,7,9,7,4,8,5,3,7,2,1,5,1,7,4,7,2,3,7,1
338:6,9,3,4,4,4,8,2,3,2,6,2,2,8,8,1,1,9,9,6,1,2,2,6,6,2,4,6,2,6
339:9,5,1,3,2,5,5,3,2,4,6,9,9,2,1,2,8,3,1,2,2,6,8,3,1,3,4,1,4,3
340:6,3,1,5,6,5,2,8,9,8,8,9,1,6,6,3,1,3,2,3,9,9,1,3,7,6,7,1,4,1
341:1,6,3,5,6,4,5,2,3,6,4,8,1,4,9,8,1,4,5,3,7,4,8,4,5,9,4,4,6,1
342:6,4,4,2,6,3,1,2,1,8,6,2,5,8,7,5,9,9,1,9,9,6,8,2,8,9,5,1,9,1
343:9,3,9,3,7,7,4,2,4,8,5,3,1,4,2,5,7,8,6,8,3,3,4,4,3,5,2,9,3,5
344:4,2,4,9,9,6,4,3,1,3,6,5,3,4,9,1,3,3,6,5,7,5,1,3,3,8,3,9,2,2
345:5,2,6,2,8,7,3,6,4,7,1,9,2,7,1,3,1,5,9,5,3,2,9,1,1,6,4,8,1,3
346:7,7,2,5,9,4,9,4,5,1,5,9,4,7,6,5,3,4,4,9,1,4,9,7,5,5,5,9,8,1
347:4,5,2,1,2,7,2,8,9,1,1,7,6,6,2,7,6,8,7,9,3,3,6,8,4,3,6,5,2,2
348:3,7,8,2,9,2,2,5,3,5,8,7,9,1,2,2,9,7,7,5,2,2,5,5,7,4,8,8,5,1
349:2,6,6,3,9,4,6,4,9,4,6,3,4,3,4,4,8,4,1,5,3,3,5,9,3,5,8,2,5,5
350:4,8,6,7,4,8,8,6,5,4,9,6,8,8,7,8,8,4,4,1,9,4,2,3,5,8,3,9,7,4
351:9,5,4,5,7,7,1,3,5,5,7,8,2,4,4,8,9,3,1,6,5,3,9,4,4,5,2,1,1,3
352:8,9,3,3,9,2,8,2,7,8,8,2,1,3,2,5,8,4,1,7,8,8,9,9,2,4,3,3,6,7
353:4,7,2,1,3,1,7,9,4,2,3,8,5,6,8,1,7,5,6,9,8,7,1,1,8,4,3,6,1,6
354:4,3,5,4,2,2,9,1,6,9,4,7,5,3,1,9,1,6,1,7,8,1,9,6,2,8,3,5,2,5
355:8,5,1,7,1,6,5,2,8,9,4,9,5,9,7,1,1,7,5,2,1,5,4,4,7,4,4,6,7,2
356:6,4,1,2,6,6,5,1,5,2,7,8,8,8,4,5,3,2,2,1,8,3,3,2,2,2,3,1,9,6
357:1,5,2,9,4,2,9,1,9,7,3,2,5,5,3,3,5,7,6,8,3,1,5,9,1,4,9,3,7,6
358:5,9,4,9,8,8,5,7,2,9,2,1,8,1,2,7,5,9,6,4,3,8,1,2,1,1,8,3,1,7
359:9,2,9,6,5,8,5,8,9,1,6,4,5,7,7,7,6,8,3,5,9,2,4,3,1,3,5,6,3,2
360:8,9,2,5,6,4,8,9,1,6,8,7,6,2,5,1,5,5,5,3,6,5,1,7,7,9,4,4,5,6
361:6,6,9,7,2,1,9,5,1,2,9,1,6,3,7,1,7,4,7,5,1,9,2,6,1,9,1,9,6,3
362:5,3,9,1,5,4,1,2,3,4,8,1,2,9,4,5,7,9,6,1,5,6,8,8,7,4,1,9,3,7
363:2,6,5,8,6,2,5,3,2,6,1,1,3,2,3,3,2,2,8,4,8,6,4,4,2,6,6,7,9,4
364:5,9,7,5,2,1,8,4,4,8,3,7,7,1,7,3,2,6,4,1,8,4,1,8,3,3,8,1,8,7
365:1,6,3,7,7,6,6,1,4,5,5,7,2,6,2,4,1,8,8,5,3,2,4,5,7,4,8,2,6,1
366:4,3,5,4,2,2,9,1,6,9,4,7,5,3,1,9,1,6,1,7,8,1,9,6,2,8,3,1,2,5
367:8,4,1,2,2,9,8,5,4,6,3,5,4,4,8,1,7,9,7,8,1,5,4,8,5,8,2,2,8,6
368:4,7,2,5,1,1,9,6,4,2,6,1,6,8,9,9,7,1,5,7,4,4,9,1,2,1,4,7,6,1
369:6,8,4,2,2,4,6,3,4,4,8,1,4,8,7,4,2,8,5,5,1,4,5,1,7,6,6,4,9,4
370:5,5,7,5,6,5,5,9,9,7,4,8,1,3,1,7,2,9,4,7,5,1,8,1,9,8,1,2,1,3
371:1,5,2,1,2,7,2,8,9,1,1,7,6,6,2,7,6,8,7,9,3,3,6,8,4,3,6,5,2,8
372:8,1,4,2,8,1,4,5,4,3,4,4,8,2,3,6,4,5,4,7,4,5,4,3,2,5,7,3,6,7
373:4,7,2,9,4,8,9,6,9,2,3,2,1,2,4,4,5,4,3,6,3,5,5,4,2,2,2,8,5,1
374:7,9,8,3,2,6,8,7,9,1,2,8,8,1,3,1,4,1,3,5,9,5,9,9,2,7,7,3,1,2
375:8,9,3,3,9,2,8,2,7,8,8,2,1,3,2,5,8,4,1,7,8,8,9,9,3,4,3,3,6,7
376:6,1,9,6,4,1,4,1,3,5,5,4,6,5,1,2,8,3,6,9,1,4,4,2,6,3,6,1,4,5
377:8,6,2,6,4,6,3,2,9,2,6,7,2,3,5,7,3,9,6,1,4,5,4,8,1,1,1,9,5,6
378:3,5,5,1,1,9,7,1,3,4,1,5,2,5,1,6,2,3,5,4,5,6,7,6,6,7,4,9,7,3
379:9,6,5,3,5,1,7,9,8,8,1,3,8,5,3,3,3,5,1,3,4,9,6,2,3,5,3,4,8,6
380:1,5,1,3,6,4,8,5,8,8,2,3,4,5,7,6,4,7,1,5,9,3,1,7,4,5,1,9,7,8
381:2,4,7,6,9,6,1,6,4,7,1,3,8,3,9,6,2,4,6,7,9,2,7,9,1,4,1,6,2,5
382:6,3,4,2,3,5,9,7,6,9,6,5,1,5,7,9,9,9,9,5,5,9,2,5,9,9,5,5,6,9
383:5,2,3,5,8,6,1,6,5,3,9,9,2,5,6,2,1,5,9,2,5,1,3,5,1,1,3,5,7,9
384:5,5,7,5,6,5,5,9,9,7,4,8,1,3,1,7,2,9,4,7,5,1,8,1,9,8,1,2,1,9
385:3,5,5,1,1,9,7,1,3,4,1,5,2,5,1,6,2,3,5,4,5,6,7,6,6,7,4,9,7,5
386:9,9,5,8,3,8,3,8,4,3,8,7,3,1,6,3,8,3,1,8,9,6,3,1,2,9,7,5,2,6
387:8,4,1,6,9,3,1,9,5,8,4,8,6,1,4,4,7,7,6,8,8,2,4,7,1,7,9,8,3,6
388:7,6,8,7,8,6,9,3,5,4,5,8,1,2,3,8,2,2,9,9,8,4,7,7,2,9,7,2,1,4
389:9,1,2,8,9,9,1,5,4,3,3,5,5,3,2,6,9,1,4,9,7,1,3,5,8,8,2,9,1,1
390:1,5,4,5,4,7,1,8,6,6,5,8,8,1,7,8,9,2,4,3,7,9,4,6,2,6,3,9,7,1
391:2,4,7,6,9,6,1,6,4,7,1,3,8,3,9,6,2,4,6,7,9,2,7,9,1,4,1,6,2,3
392:2,3,2,9,3,6,4,6,4,9,1,2,9,2,9,3,8,3,6,1,2,3,1,5,7,7,3,5,8,9
393:1,9,8,9,1,4,7,3,4,5,9,6,4,1,1,8,2,7,5,2,5,1,8,9,8,7,3,9,4,7
394:3,2,3,9,6,7,8,9,2,7,1,6,6,4,6,5,9,4,8,3,4,1,1,8,3,2,8,1,3,7
395:9,7,7,6,2,1,3,5,9,8,8,2,4,1,2,6,1,9,6,2,6,7,1,9,6,8,2,9,1,5
396:6,8,7,8,7,2,9,8,7,2,3,1,6,3,1,4,3,3,2,2,6,9,3,1,1,7,3,7,8,5
397:3,7,4,5,2,6,7,9,1,7,4,9,3,8,3,3,8,4,2,2,1,6,5,5,6,6,4,5,9,9
398:6,1,9,3,3,5,1,3,7,2,9,8,9,2,8,4,3,6,3,9,2,8,4,9,5,5,3,3,4,4
399:6,1,4,3,3,5,1,3,7,2,9,8,9,2,8,4,3,6,3,9,2,8,4,9,5,5,3,3,4,4
400:8,5,8,6,9,9,7,9,9,6,3,8,6,3,5,2,7,2,4,8,3,4,2,7,7,9,8,5,4,8
401:6,9,8,7,6,8,7,4,2,8,4,3,9,3,1,6,9,1,2,6,2,6,5,7,1,6,5,6,6,3
402:9,7,2,7,9,1,9,4,7,7,4,7,2,1,2,5,2,8,5,9,7,5,2,3,5,1,6,7,2,2
403:6,3,4,2,3,5,9,7,6,9,6,5,1,5,7,9,9,9,9,5,5,9,2,5,9,9,5,5,6,3
404:8,5,3,8,9,5,3,9,4,1,8,6,6,7,2,2,6,2,6,6,2,3,6,7,8,4,8,2,8,9
405:5,7,4,2,5,5,9,6,6,4,9,9,4,1,2,7,2,3,5,9,5,3,3,5,5,5,7,2,2,3
406:6,5,2,4,9,2,1,4,8,7,1,7,6,4,6,9,3,7,1,6,9,3,3,8,8,4,3,6,9,2
407:1,4,9,7,3,8,5,5,1,1,8,1,3,8,1,1,2,8,9,6,9,4,4,5,8,3,7,8,6,9
408:9,4,2,7,5,8,9,6,4,5,7,2,9,2,2,7,6,8,1,5,7,5,4,2,5,3,9,6,6,9
409:9,5,7,8,6,1,5,1,4,6,6,6,5,2,6,1,7,4,9,7,8,4,9,5,7,4,6,4,5,3
410:2,1,1,8,6,3,7,9,6,7,3,1,6,7,8,4,6,2,9,2,2,7,8,5,6,3,5,7,5,2
411:7,7,2,5,9,4,9,4,5,1,5,9,4,7,6,5,3,4,4,9,1,4,9,7,5,5,5,9,8,9
412:2,1,8,8,3,1,8,8,1,5,7,8,7,2,8,5,7,1,5,2,4,2,1,1,2,2,8,9,1,1
413:4,1,2,7,6,7,8,9,5,1,1,9,2,8,2,5,2,8,6,2,2,2,5,5,5,6,9,8,4,9
414:5,9,7,4,6,6,3,1,3,9,5,8,5,4,6,8,9,2,3,3,5,4,8,9,7,6,7,6,4,5
415:2,2,5,8,5,2,3,5,1,1,2,8,2,5,5,9,9,9,7,7,6,6,2,4,6,4,2,6,7,9
416:3,8,3,9,5,7,4,3,2,4,6,6,6,9,6,8,9,1,2,1,5,3,1,9,4,3,5,8,8,4
417:4,5,9,4,1,1,5,1,1,2,4,2,9,9,7,9,8,5,1,7,6,3,1,9,8,7,4,8,3,1
418:7,2,8,3,7,9,3,9,7,9,8,6,5,6,2,9,4,6,5,9,1,4,1,5,5,9,8,9,6,6
419:5,7,4,2,5,5,9,6,6,4,9,9,4,1,2,7,2,3,5,9,5,3,3,4,5,5,7,2,2,8
420:1,8,6,2,5,2,2,9,8,4,3,7,7,1,6,8,3,5,1,2,9,7,7,5,2,9,7,6,5,1
421:7,1,3,9,3,9,8,4,2,7,2,2,3,6,5,6,7,4,5,1,9,5,3,8,3,6,7,5,6,2
422:9,7,9,9,2,6,5,6,4,6,3,1,3,3,6,2,5,4,4,1,8,6,9,1,9,3,7,9,4,2
423:5,1,8,6,3,7,6,6,2,9,7,5,9,4,7,1,4,6,7,3,2,1,7,1,7,3,7,6,6,2
424:1,6,1,9,7,5,6,7,4,7,4,6,7,8,4,8,9,3,6,8,4,2,4,2,3,7,3,6,4,1
425:9,7,6,6,6,5,3,9,9,3,7,3,6,1,6,6,9,3,6,8,9,2,5,5,3,9,6,7,2,2
426:9,7,6,6,6,5,3,9,9,3,7,3,6,1,6,6,9,3,6,8,9,2,5,5,3,9,6,7,2,4
427:5,3,5,3,8,7,8,2,8,4,7,9,3,8,4,7,5,5,4,9,8,1,8,2,9,3,4,6,7,3
428:7,1,4,9,1,2,9,5,1,2,6,1,8,9,8,8,7,2,7,9,1,6,9,4,2,3,2,8,9,6
429:4,4,9,7,3,6,1,2,9,5,9,1,4,3,1,7,8,4,6,4,6,6,4,1,5,6,8,1,8,9
430:7,7,5,6,2,2,4,8,7,3,6,9,9,8,7,7,8,4,6,5,2,4,5,3,5,6,7,9,6,2
431:7,8,6,6,3,9,1,6,8,4,7,9,2,5,7,6,1,1,3,8,4,5,8,5,8,1,4,5,5,3
432:3,7,6,4,2,5,5,8,6,7,3,9,5,7,5,4,5,3,4,5,1,8,6,2,3,1,1,4,1,8
433:8,5,1,7,1,6,5,2,8,9,4,9,5,9,7,1,1,7,5,2,1,5,4,4,7,4,4,6,7,5
434:7,7,1,5,3,4,2,1,1,7,5,5,8,8,5,7,2,9,6,7,7,4,3,5,6,8,3,5,4,5
435:8,8,2,1,8,9,3,1,2,7,3,7,7,9,6,2,9,3,5,4,5,7,8,3,1,8,5,9,4,6
436:8,9,5,8,1,7,7,7,4,2,6,3,5,2,5,6,1,6,2,6,4,8,3,2,2,3,9,5,1,1
437:4,7,2,5,1,1,9,6,6,2,6,1,6,8,9,9,7,1,5,7,4,4,9,1,2,1,4,7,6,1
438:7,2,6,3,5,7,8,2,3,5,6,2,1,7,3,1,7,5,5,5,2,4,8,2,5,5,1,6,6,8
439:5,1,2,6,2,7,5,3,1,3,2,9,1,1,6,3,1,2,2,6,1,6,8,9,5,8,7,2,8,2
440:1,7,1,7,8,7,3,6,9,7,8,9,8,2,5,6,6,6,3,1,9,9,5,7,5,9,7,8,6,1
441:8,3,1,3,2,5,7,2,6,9,7,5,4,9,4,1,4,2,9,7,4,1,9,5,4,4,6,7,6,9
442:4,2,9,2,7,4,8,6,5,8,3,4,6,1,1,6,6,9,5,2,8,4,8,9,6,1,5,3,2,4
443:7,3,8,1,6,4,5,5,8,5,7,5,5,5,3,8,2,8,7,9,8,1,8,9,6,5,7,1,6,4
444:5,4,3,8,9,2,5,8,4,3,4,3,1,5,4,9,7,6,2,1,3,7,1,9,9,6,7,3,4,7
445:2,4,7,1,6,7,1,1,6,9,8,8,3,9,6,5,6,6,9,3,8,1,7,6,3,8,8,4,7,3
446:5,7,3,9,4,2,9,8,9,5,3,8,5,6,3,1,1,1,7,3,9,3,7,7,8,8,5,9,6,2
447:3,6,1,3,2,6,6,6,1,8,2,5,2,8,5,8,5,6,9,4,7,3,9,9,9,7,7,6,4,3
448:7,8,2,5,5,1,5,6,2,3,5,2,5,2,3,1,5,5,5,1,6,3,8,1,4,9,4,1,8,9
449:4,6,6,8,3,4,2,4,9,4,7,9,4,6,3,8,2,2,1,1,8,2,2,5,4,3,6,3,2,7
450:2,2,5,5,4,7,3,8,2,7,5,6,6,1,4,5,8,1,8,5,5,8,3,1,6,8,1,3,9,7
